Date and time of measurement,Air Temp,Max Air Temp,Min Air Temp,Relative Humidity,Rainfall,Scalar mean hr. wind speed,Mean hr. wind speed,Average wind direction,Sd ** wind direction,Barometric pressure,Solar Rad***,Max solar Rad***,Min solar Rad***,Sd** solar Rad***,Average ps* active Rad***,Max ps* active Rad***,Min ps* active Rad***,Std** ps* active Rad***,Leaf WT Dry,Leaf WT Wet,Leaf WT Cont
02/29/2020 17:30,20.56,20.92,20.3,62.73,0,3.603,3.251,94.1,26.31,900.1941,8.6,15.68,4.44,3.15,26.09,33.06,18.82,4.177,15,0,0
02/29/2020 17:15,21.22,21.55,20.88,61.56,0,3.264,2.899,93.1,25.54,900.3085,17.1,25.41,13.89,2.02,38.06,43.38,33.06,2.638,15,0,0
02/29/2020 17:00,22.29,22.88,21.55,59.2,0,3.141,2.836,84.8,24.99,900.1425,22.33,27.91,20.07,1.33,46.08,49.57,42.24,2.057,15,0,0
02/29/2020 16:45,23.09,23.63,22.86,57.05,0,3.045,2.754,94,24.15,900.0955,26.68,28.57,24.66,1.01,52.4,61.84,49.41,1.739,15,0,0
02/29/2020 16:30,23.79,23.88,23.63,54.99,0,2.565,2.353,90,22.45,899.8898,30.58,32.21,28.62,1.09,57.17,61.57,54.7,1.413,15,0,0
02/29/2020 16:15,23.89,24.17,23.73,54.43,0,2.766,2.551,94.6,22.88,899.843,33.58,34.76,32.12,0.77,61.39,63.68,59.19,1.179,15,0,0
02/29/2020 16:00,24.49,24.8,24.13,52.07,0,2.703,2.431,88.3,25.67,899.8354,40.96,75.9,34.67,6.44,65.38,67.71,63.01,1.431,15,0,0
02/29/2020 15:45,25.06,25.24,24.8,49.76,0,2.448,2.199,81.3,26.23,899.7034,327.8,498.3,37.41,176.9,111.3,584.5,67.3,83.4,15,0,0
02/29/2020 15:30,25.48,26.11,25.07,47.49,0,3.058,2.775,78.21,24.11,899.7325,326.2,504.9,97.6,114.4,712.6,851,229.3,170.9,15,0,0
02/29/2020 15:15,26.01,26.49,25.6,46.2,0,2.336,1.986,77.78,29.64,899.7211,496,646.5,117.4,167.8,685.8,982,145.5,239.4,15,0,0
02/29/2020 15:00,26.1,26.51,25.52,47.13,0,2.32,2.122,97.7,24.04,899.7109,644.3,692.5,166.8,64.46,981,1058,262.6,91.5,15,0,0
02/29/2020 14:45,25.85,26.36,25.32,46.92,0,2.982,2.657,86.7,25.4,899.8241,544.4,753.9,85.9,253,840,1185,155.1,380.6,15,0,0
02/29/2020 14:30,26.5,26.84,26.27,44.83,0,2.97,2.584,86.9,29.17,899.8615,760.9,822,386.3,48.91,1171,1271,557.7,82.4,15,0,0
02/29/2020 14:15,26.81,27.08,26.57,44.88,0,2.746,2.406,97.7,29.43,900.105,800,822,778.9,12.25,1242,1285,1204,22.67,15,0,0
02/29/2020 14:00,26.8,27.24,26.54,45.66,0,2.344,2.036,92,29.04,900.2257,843,871,821,14.62,1320,1365,1272,24.45,15,0,0
02/29/2020 13:45,26.71,26.94,26.49,45.67,0,3.092,2.767,98.5,25.96,900.4683,882,938,567.7,35.57,1386,1503,658.5,66.14,15,0,0
02/29/2020 13:30,26.83,27.18,26.54,46.52,0,2.76,2.404,85.9,27.64,900.5122,924,939,907,8.2,1458,1486,1427,15.11,15,0,0
02/29/2020 13:15,26.74,27.09,26.34,46.85,0,3.689,3.438,97.6,20.75,900.6701,959,976,937,11.5,1512,1544,1480,17.92,15,0,0
02/29/2020 13:00,27.27,27.83,26.67,45.14,0,4.182,3.814,97.2,25.02,900.7876,1008,1044,975,23.83,1603,1662,1537,42.36,15,0,0
02/29/2020 12:45,28.28,28.64,27.65,41.35,0,3.45,3.001,107.7,28.52,900.9513,1001,1013,990,7.01,1586,1603,1567,9.74,15,0,0
02/29/2020 12:30,28.45,28.99,28.12,39.4,0,2.897,2.493,108.3,28.83,900.9569,1022,1031,1013,4.53,1614,1629,1599,6.636,15,0,0
02/29/2020 12:15,28.72,29.13,28.37,39.09,0,1.949,1.614,109.3,34.05,901.1663,1034,1041,1027,3.61,1632,1643,1621,4.844,15,0,0
02/29/2020 12:00,28.17,28.44,27.75,40.52,0,2.108,1.76,104.6,31.89,901.4528,1042,1047,1039,1.88,1640,1651,1630,2.412,15,0,0
02/29/2020 11:45,27.73,28.27,27.05,42.39,0,1.879,1.575,105,31.45,901.6129,1045,1047,1043,0.74,1640,1682,1629,5.412,15,0,0
02/29/2020 11:30,27.31,27.68,26.91,42,0,3.418,3.029,98,28.02,901.8544,1040,1046,1012,5.58,1630,1661,1620,4.766,15,0,0
02/29/2020 11:15,27.6,28.14,27.15,41.13,0,2.605,2.176,91.8,31.06,902.0551,1029,1037,1023,4.16,1612,1628,1599,6.589,15,0,0
02/29/2020 11:00,27.16,27.3,26.91,40.91,0,2.894,2.475,91,30.25,902.0195,1016,1023,1007,4.84,1586,1604,1568,8.81,15,0,0
02/29/2020 10:45,26.9,27.28,26.43,42.31,0,2.546,2.193,88,28.32,902.3029,998,1008,988,5.68,1552,1572,1531,11.37,15,0,0
02/29/2020 10:30,26.17,26.73,25.72,43.67,0,2.628,2.356,82,26.03,902.3046,977,989,962,7.24,1509,1534,1482,14.14,15,0,0
02/29/2020 10:15,26.04,26.31,25.71,43.85,0,3.017,2.587,90.5,30.08,902.4692,948,963,933,8.44,1457,1485,1426,16.08,15,0,0
02/29/2020 10:00,26.1,26.41,25.89,43.54,0,2.874,2.522,88.3,27.72,902.6355,903,934,699.1,46.44,1396,1428,1362,18.62,15,0,0
02/29/2020 09:45,25.72,26.04,25.47,44.13,0,2.502,2.28,86.3,24.49,902.7211,836,884,644.5,73.52,1328,1365,1276,20.65,15,0,0
02/29/2020 09:30,25.67,25.96,25.46,44.14,0,2.176,1.887,83.3,27.95,902.6871,836,857,813,12.38,1255,1292,1215,22.31,15,0,0
02/29/2020 09:15,25.28,25.59,24.87,44.32,0,2.483,2.171,91.9,27.97,902.6526,790,814,767,13.71,1175,1216,1133,23.68,15,0,0
02/29/2020 09:00,24.62,24.87,24.42,44.79,0,2.939,2.634,93.6,25.79,902.5031,740.5,766.7,715.1,14.76,1092,1137,1049,24.04,15,0,0
02/29/2020 08:45,24.61,24.88,24.42,45.04,0,2.778,2.605,100,19.84,902.5164,687.6,715,661.1,15.31,1006,1050,961,25.28,15,0,0
02/29/2020 08:30,24.03,24.58,23.62,47.89,0,2.165,1.833,89.9,30.57,902.3707,632.5,661,603.8,16.14,915,962,867,27.15,15,0,0
02/29/2020 08:15,23.41,23.77,23.09,50.47,0,2.74,2.521,100.3,23.3,902.308,574.1,603.7,544,17.15,821,867,773.7,27.08,15,0,0
02/29/2020 08:00,22.72,23.19,22.47,52.62,0,2.739,2.533,97.8,22.62,902.1966,510.6,544.1,477.8,19.01,725.3,773.4,678.5,27.67,15,0,0
02/29/2020 07:45,22.18,22.48,21.71,53.58,0,2.715,2.49,98.8,23.5,902.0801,445,477.5,412,19.26,631,678.1,583.5,27.3,15,0,0
02/29/2020 07:30,21.68,21.8,21.36,54.11,0,3.569,3.305,95.6,21.88,902.0849,376.2,412,343.3,19.99,533.9,584.4,485.9,28.32,15,0,0
02/29/2020 07:15,20.72,21.36,20.3,57.26,0,3.048,2.896,94.5,18.03,901.9288,208.6,343,40.25,129.7,398.7,485.8,90.6,103.6,15,0,0
02/29/2020 07:00,19.98,20.3,19.73,60.27,0,3.19,3.035,97.5,17.58,901.8525,44.16,89.6,32.5,15.77,91.7,164.3,57.59,30.22,15,0,0
02/29/2020 06:45,19.55,19.77,19.36,62.25,0,3.215,2.993,98.8,21.37,901.814,28.34,32.4,24.19,2.42,52.94,57.46,47.71,2.796,15,0,0
02/29/2020 06:30,19.2,19.4,19.03,64.18,0,3.267,2.983,93.6,23.73,901.6947,20.51,24.23,16.72,2.12,42.69,47.82,37.03,3.029,15,0,0
02/29/2020 06:15,18.95,19.06,18.84,65.01,0,3.197,3.011,100.4,19.62,901.413,13.02,16.63,8.98,2.25,30.4,37.07,22.94,4.101,15,0,0
02/29/2020 06:00,18.72,18.89,18.59,66.34,0,3.274,3.089,98.2,19.11,901.2913,4.13,8.93,0,2.9,14.36,22.87,6.195,4.988,15,0,0
02/29/2020 05:45,18.57,18.66,18.44,67.92,0,3.357,3.13,93.5,21.05,901.212,0,0,0,0,2.41,6.262,0.201,1.781,15,0,0
02/29/2020 05:30,18.36,18.48,18.26,69.65,0,2.581,2.428,100.3,19.84,901.092,0,0,0,0,0.075,0.301,0,0.073,15,0,0
02/29/2020 05:15,18.35,18.44,18.26,70.78,0,2.359,2.113,100,23.79,900.8911,0,0,0,0,0.029,0.167,0,0.039,15,0,0
02/29/2020 05:00,18.38,18.49,18.29,71.38,0,2.466,2.273,91.5,22.74,900.8903,0,0,0,0,0.033,0.234,0,0.043,15,0,0
02/29/2020 04:45,18.59,18.68,18.48,70.61,0,2.482,2.257,85.1,22.75,900.6873,0,0,0,0,0.026,0.167,0,0.037,15,0,0
02/29/2020 04:30,18.63,18.74,18.46,70.75,0,2.748,2.489,78.94,24.81,900.5673,0,0,0,0,0.029,0.167,0,0.04,15,0,0
02/29/2020 04:15,18.34,18.59,18.17,72.54,0,2.57,2.312,90.5,22.96,900.6112,0,0,0,0,0.03,0.234,0,0.04,15,0,0
02/29/2020 04:00,18.2,18.31,18.12,73.53,0,2.389,2.271,106.5,17.88,900.5684,0,0,0,0,0.028,0.167,0,0.036,15,0,0
02/29/2020 03:45,18.27,18.36,18.17,73.39,0,2.116,1.974,106.7,20.59,900.5687,0,0,0,0,0.031,0.201,0,0.043,15,0,0
02/29/2020 03:30,18.2,18.29,18.12,74.03,0,2.11,2.008,114.4,16.64,900.5662,0,0,0,0,0,0,0,0,15,0,0
02/29/2020 03:15,18.08,18.29,17.8,74.8,0,2.114,2.013,116.8,15.07,900.4888,0,0,0,0,0,0,0,0,15,0,0
02/29/2020 03:00,17.89,18.02,17.75,76.23,0,1.906,1.833,126,15.36,900.5252,0,0,0,0,0.029,0.234,0,0.041,15,0,0
02/29/2020 02:45,17.89,18.04,17.79,76.4,0,2.033,1.942,116.4,16.12,900.4832,0,0,0,0,0.029,0.167,0,0.041,15,0,0
02/29/2020 02:30,17.96,18.19,17.8,75.48,0,2.118,2.027,120,13.15,900.4434,0,0,0,0,0,0,0,0,15,0,0
02/29/2020 02:15,18.21,18.37,18.04,73.59,0,1.496,1.456,117.2,12.54,900.52,0,0,0,0,0,0,0,0,15,0,0
02/29/2020 02:00,18.26,18.46,18.05,72.01,0,1.36,1.328,125.3,9.32,900.5201,0,0,0,0,0.025,0.201,0,0.035,15,0,0
02/29/2020 01:45,18.71,18.99,18.39,69.23,0,1.073,1.053,131.9,10.56,900.7613,0,0,0,0,0.031,0.201,0,0.042,15,0,0
02/29/2020 01:30,19.02,19.31,18.84,66.55,0,1.028,1.004,121.2,8.58,900.8814,0,0,0,0,0,0,0,0,15,0,0
02/29/2020 01:15,19.34,19.5,19.13,64.04,0,0.725,0.712,122.9,5.1,900.9265,0,0,0,0,0,0,0,0,15,0,0
02/29/2020 01:00,18.89,19.18,18.69,66.95,0,0.232,0.231,249.7,4.08,901.0413,0,0,0,0,0.027,0.167,0,0.037,15,0,0
02/29/2020 00:45,18.92,19.01,18.84,74.31,0,0.119,0.107,274.6,2.74,901.076,0,0,0,0,0.028,0.234,0,0.038,15,0,0
02/29/2020 00:30,19.24,19.53,18.98,66.61,0,0.808,0.786,307.9,8.69,901.3572,0,0,0,0,0,0.1,0,0.006,15,0,0
02/29/2020 00:15,19.42,19.7,19.28,64.47,0,0.673,0.506,8.89,21.3,901.4776,0,0,0,0,0,0,0,0,15,0,0
02/29/2020 00:00,19.9,20.1,19.68,61.45,0,1.372,1.322,91.5,13.75,901.7211,0,0,0,0,0.029,0.201,0,0.041,15,0,0
02/28/2020 23:45,20.09,20.2,19.98,58.22,0,1.09,1.026,97.4,17.59,901.6385,0,0,0,0,0.03,0.167,0,0.039,15,0,0
02/28/2020 23:30,20.28,20.39,20.07,57.79,0,0.862,0.783,70.13,21.02,901.7993,0,0,0,0,0.032,0.234,0,0.042,15,0,0
02/28/2020 23:15,19.94,20.32,19.8,58.96,0,1.111,0.769,63.16,35.58,901.8412,0,0,0,0,0.03,0.167,0,0.039,15,0,0
02/28/2020 23:00,19.9,20.13,19.76,58.94,0,0.605,0.327,293.7,41.11,901.9586,0,0,0,0,0.033,0.167,0,0.041,15,0,0
02/28/2020 22:45,20.23,20.3,20.12,57.85,0,1.41,1.238,72.58,25.89,901.9607,0,0,0,0,0.028,0.167,0,0.037,15,0,0
02/28/2020 22:30,20.23,20.32,20.13,57.68,0,2.267,2.114,79.2,18.86,902.1213,0,0,0,0,0.026,0.201,0,0.038,15,0,0
02/28/2020 22:15,20.3,20.42,20.23,57.48,0,2.608,2.435,80.4,20.07,902.1613,0,0,0,0,0.026,0.167,0,0.038,15,0,0
02/28/2020 22:00,20.51,20.74,20.34,56.34,0,2.299,2.121,84,22.14,902.0438,0,0,0,0,0.029,0.167,0,0.04,15,0,0
02/28/2020 21:45,20.34,20.59,20.13,56.13,0,2.445,2.18,75.48,26.12,901.9569,0,0,0,0,0.031,0.167,0,0.04,15,0,0
02/28/2020 21:30,20.4,20.55,20.12,55.48,0,2.538,2.403,93,18.07,902.0372,0,0,0,0,0.028,0.167,0,0.036,15,0,0
02/28/2020 21:15,20.53,20.67,20.4,54.68,0,2.185,2.008,83.8,22.38,902.0382,0,0,0,0,0.031,0.201,0,0.043,15,0,0
02/28/2020 21:00,20.6,20.75,20.49,53.78,0,1.876,1.777,94.4,18.71,901.9559,0,0,0,0,0.023,0.167,0,0.037,15,0,0
02/28/2020 20:45,20.69,20.92,20.42,54.15,0,2.064,1.93,85.3,17.92,901.9148,0,0,0,0,0.031,0.167,0,0.042,15,0,0
02/28/2020 20:30,20.66,20.91,20.4,55.09,0,1.941,1.837,92.2,18.2,901.8721,0,0,0,0,0.037,0.201,0,0.045,15,0,0
02/28/2020 20:15,20.73,20.91,20.59,55.46,0,2.102,1.964,84.1,19.93,901.6308,0,0,0,0,0.028,0.234,0,0.038,15,0,0
02/28/2020 20:00,20.62,20.7,20.54,56.73,0,2.048,1.906,81.4,20.87,901.5479,0,0,0,0,0.029,0.201,0,0.038,15,0,0
02/28/2020 19:45,20.7,20.85,20.54,56.96,0,1.965,1.833,87.4,20.61,901.2632,0,0,0,0,0.027,0.167,0,0.039,15,0,0
02/28/2020 19:30,20.86,20.95,20.75,57.28,0,1.812,1.635,75.49,25.08,901.1433,0,0,0,0,0.028,0.167,0,0.038,15,0,0
02/28/2020 19:15,20.94,21.04,20.87,56.62,0,2.043,1.891,72.78,21.84,901.0222,0,0,0,0,0.025,0.167,0,0.036,15,0,0
02/28/2020 19:00,21.12,21.21,21.02,54.43,0,2.36,2.165,80.8,22.74,900.8195,0,0,0,0,0.03,0.201,0,0.042,15,0,0
02/28/2020 18:45,20.89,21.16,20.52,55.39,0,2.037,1.846,77.14,23.78,900.7325,0,0,0,0,0.029,0.167,0,0.041,15,0,0
02/28/2020 18:30,20.72,20.8,20.55,57.79,0,1.841,1.723,99.6,19.24,900.6909,0,0,0,0,0.028,0.167,0,0.038,15,0,0
02/28/2020 18:15,20.88,21.07,20.75,58.03,0,2.218,2.079,102.2,19.67,900.5239,0,0,0,0,0.062,0.268,0,0.063,15,0,0
02/28/2020 18:00,21.18,21.32,21.05,57.79,0,2.412,2.218,98.1,22.4,900.3205,0,0,0,0,1.637,4.689,0.1,1.316,15,0,0
02/28/2020 17:45,21.52,21.72,21.32,57.37,0,2.226,2.063,103.4,20.92,900.2742,1.44,4.35,0,1.4,11.7,20.03,4.689,4.447,15,0,0
02/28/2020 17:30,22.03,22.27,21.72,56.16,0,2.731,2.516,100,23.61,900.1497,9.53,15.54,4.35,3.47,28.41,36.51,20.03,4.793,15,0,0
02/28/2020 17:15,22.51,22.76,22.26,54.72,0,2.945,2.683,97.9,24.33,900.1387,19.08,23.38,15.59,2.06,42.71,51.31,36.48,3.777,15,0,0
02/28/2020 17:00,22.99,23.31,22.73,53.06,0,2.639,2.363,102.8,25.41,900.0571,25.02,27.77,22.29,1.39,52.02,56.24,47.63,2.367,15,0,0
02/28/2020 16:45,23.53,23.72,23.3,50.04,0,3.463,3.204,101.6,22.11,900.0516,30.24,32.83,27.77,1.38,59.33,62.6,56,1.717,15,0,0
02/28/2020 16:30,23.95,24.18,23.7,48,0,3.454,3.104,101.4,25.78,900.0062,33.77,35.8,32.64,0.87,63.99,75.17,61.87,1.291,15,0,0
02/28/2020 16:15,24.46,24.75,24.17,46.4,0,2.845,2.463,107.8,30.49,900.038,37.17,39.58,35.23,1.23,68.49,73.56,65.73,1.727,15,0,0
02/28/2020 16:00,25.02,25.34,24.75,43.57,0,3.622,3.286,97.4,24.69,899.9055,42.46,104.6,39.2,5.04,73.44,77.22,71.02,1.446,15,0,0
02/28/2020 15:45,25.64,25.91,25.32,41.93,0,3.276,2.977,106.4,24.24,899.8975,315.5,505.5,46.76,174.4,103.6,468,75.98,63.27,15,0,0
02/28/2020 15:30,26.11,26.31,25.84,40.96,0,3.124,2.801,99.2,25.81,899.9259,371.8,537.7,134.4,140.9,734,842,111.1,152.3,15,0,0
02/28/2020 15:15,26.64,27.06,26.24,39.81,0,2.809,2.344,99.2,31.96,900.035,560.4,626.3,139.4,113.9,742.8,932,203.4,232.9,15,0,0
02/28/2020 15:00,26.94,27.23,26.64,39.83,0,2.306,1.958,96.7,29.79,900.186,655.6,685.6,626.5,16.97,976,1021,932,25.62,15,0,0
02/28/2020 14:45,27.32,27.46,27.08,37.85,0,2.225,1.815,98,34.84,900.346,709.4,741.1,684,16.32,1064,1114,1021,26.14,15,0,0
02/28/2020 14:30,27.06,27.33,26.77,39.16,0,3.17,2.876,98.3,24.6,900.2608,764.1,786.4,740.4,13.92,1152,1192,1111,23.83,15,0,0
02/28/2020 14:15,27.3,27.61,26.98,39.91,0,2.658,2.353,97.7,26.54,900.4624,812,837,787,14.07,1234,1274,1193,22.91,15,0,0
02/28/2020 14:00,27.08,27.38,26.86,39.59,0,2.585,2.13,84,32.24,900.6216,859,879,837,12.67,1312,1348,1273,21.64,15,0,0
02/28/2020 13:45,27.26,27.65,26.94,38,0,3.287,2.827,90.6,29.27,900.6675,900,916,879,10.37,1382,1416,1346,18.97,15,0,0
02/28/2020 13:30,27.6,27.87,27.36,37.45,0,2.678,2.283,103.9,29.93,900.8734,933,952,916,9.39,1444,1475,1413,16.71,15,0,0
02/28/2020 13:15,27.41,27.77,27.23,39.12,0,2.525,2.053,102.3,33.5,901.0764,965,981,951,7.82,1497,1525,1473,14.11,15,0,0
02/28/2020 13:00,27.51,27.98,27.14,38.94,0,2.619,2.233,92.6,29.69,901.1606,994,1010,979,8.92,1544,1567,1517,12.44,15,0,0
02/28/2020 12:45,26.86,27.18,26.63,39.77,0,3.419,2.937,82.5,31.85,901.1588,1020,1030,1008,5.51,1579,1595,1560,8.73,15,0,0
02/28/2020 12:30,27.13,27.72,26.84,39.08,0,3.59,3.093,84.9,29.48,901.3646,1036,1044,1026,4.61,1604,1618,1589,7.157,15,0,0
02/28/2020 12:15,27.43,27.88,26.96,39.65,0,2.632,2.206,77.78,32.45,901.605,1047,1052,1043,2.29,1621,1629,1612,3.313,15,0,0
02/28/2020 12:00,26.85,27.23,26.56,40.63,0,3.011,2.463,73.64,35.09,901.6867,1057,1061,1050,2.12,1630,1637,1623,2.228,15,0,0
02/28/2020 11:45,27.43,27.67,27.1,39.45,0,2.717,2.347,94.8,29.17,901.8511,1055,1061,1049,2.26,1630,1655,1623,3.579,15,0,0
02/28/2020 11:30,26.96,27.3,26.73,41.41,0,3.26,2.87,93.2,27.08,901.848,1051,1055,1045,2.21,1621,1631,1611,4.227,15,0,0
02/28/2020 11:15,26.61,26.84,26.37,43.38,0,2.95,2.493,90.7,31.65,901.9279,1040,1046,1033,3.67,1603,1614,1589,6.561,15,0,0
02/28/2020 11:00,26.68,27.01,26.43,44.08,0,2.905,2.582,95.2,28.22,902.0942,1023,1034,1013,5.57,1576,1595,1559,9.12,15,0,0
02/28/2020 10:45,26.64,26.76,26.41,43.91,0,3.249,2.835,98.6,28.69,902.2144,1003,1014,989,6.45,1540,1562,1516,11.38,15,0,0
02/28/2020 10:30,26.46,26.74,26.09,43.42,0,2.611,2.233,99.4,30.65,902.3784,978,991,964,8.06,1497,1521,1471,13.8,15,0,0
02/28/2020 10:15,26.48,26.63,26.21,42.81,0,2.595,2.203,93.5,30.98,902.4617,946,965,926,10.48,1444,1474,1412,16.92,15,0,0
02/28/2020 10:00,26.38,26.54,26.16,43.41,0,1.808,1.48,76.8,33.95,902.5447,909,926,890,9.33,1382,1417,1346,18.2,15,0,0
02/28/2020 09:45,26.39,26.6,26.04,42.4,0,2.208,1.826,89.5,31.22,902.5531,823,889,646.1,74.03,1315,1350,1279,20.24,15,0,0
02/28/2020 09:30,25.76,26.18,25.46,44.06,0,1.998,1.649,94.3,33.58,902.5998,833,854,812,12.33,1242,1281,1204,22.12,15,0,0
02/28/2020 09:15,25.28,25.63,25.06,45.55,0,2.164,1.883,84.1,27.93,902.5664,787.4,811,764.1,14.03,1163,1205,1123,24.05,15,0,0
02/28/2020 09:00,24.97,25.24,24.81,46.46,0,2.458,2.121,82.1,29.47,902.4971,737.5,764,710.4,15.46,1080,1124,1035,24.85,15,0,0
02/28/2020 08:45,24.61,24.99,24.19,47.94,0,1.908,1.61,90.3,31.37,902.3033,683.3,710.6,656.4,15.6,992,1037,949,25.46,15,0,0
02/28/2020 08:30,23.92,24.22,23.59,50.5,0,1.533,1.239,67.7,34.53,902.2423,628.5,656.4,600,16.33,904,948,857,26.56,15,0,0
02/28/2020 08:15,23.49,23.67,23.32,51.39,0,1.54,1.264,69.84,32.8,902.1743,570.2,600.3,538.5,17.76,812,858,764.6,26.88,15,0,0
02/28/2020 08:00,22.9,23.32,22.7,53.71,0,1.199,1.014,68.2,27.01,902.1078,504.6,538.2,471.5,19.48,716.4,765,669.2,27.83,15,0,0
02/28/2020 07:45,22.48,22.8,22.23,54.85,0,1.771,1.465,84.8,32.22,902.0341,438.7,471.3,404.4,19.64,622.3,669,574.2,27.47,15,0,0
02/28/2020 07:30,21.98,22.27,21.61,56.73,0,1.712,1.429,91.4,32.3,901.8804,371.7,404.3,339.3,18.81,527.6,574.8,480.2,27.17,15,0,0
02/28/2020 07:15,20.79,21.61,20.22,60.94,0,1.353,1.192,98.2,27.51,901.8412,210,339,40.53,128.8,392.6,480.1,122.1,107.7,15,0,0
02/28/2020 07:00,19.68,20.22,19.21,66.21,0,0.805,0.572,60.16,41.51,901.7258,43.9,102.4,32.59,17.96,96.3,265.7,58.26,60.82,15,0,0
02/28/2020 06:45,19.03,19.26,18.91,70.72,0,0.499,0.335,345.4,31.03,901.5273,28.62,32.69,24.89,2.65,53.87,58.26,48.89,2.764,15,0,0
02/28/2020 06:30,18.93,19.08,18.74,68.49,0,0.651,0.608,356.6,14.82,901.4019,20.91,24.85,17.24,2.13,43.59,48.92,37.6,3.287,15,0,0
02/28/2020 06:15,18.8,18.91,18.74,67.87,0,0.494,0.467,27.54,17.01,901.2494,13.31,17.19,8.93,2.42,30.04,37.64,22.17,4.408,9.05,3.5,2.45
02/28/2020 06:00,18.73,18.84,18.49,67.44,0,0.788,0.747,36.73,14.11,901.2899,4.41,8.88,0.66,2.31,13.51,22.23,5.659,4.943,0,15,0
